Name,Value
Asset Capability : SOF (Sea Surface),12
Mission Area : Surface Warfare (Sea Surface),13
Weapons Capability : Ballistic Missile (Sea Surface),14
Weapons Capability : Guided Missile (Sea Surface),15
Weapons Capability : Other Guided Missile (Sea Surface),16
Weapons Capability : Torpedo,17
Asset Capability : Drone-Equipped,18
Asset Capability : Helicopter-Equipped/VSTOL,19
Mission Area : Ballistic Missile Defense- Shooter,20
Mission Area : Ballistic Missile Defense- Long-Range Surveillance and Track (LRST),21
Mission Area : Sea-Base X-Band,22
Crime : Hijacking/Hijacked (Sea Surface),23
Unspecified,00
Mission Area : Antisubmarine Warfare (Sea Subsurface),01
Mission Area : Auxiliary,02
Mission Area : Command and Control,03
Mission Area : Intelligence Surveillance Reconnaissance,04
Mission Area : Mine Countermeasures (Sea Subsurface),05
Mission Area : Mine Warfare (Sea Subsurface),06
Mission Area : Surface Warfare (Sea Subsurface),07
Weapons Capability : Attack,08
Weapons Capability : Ballistic Missile (Sea Subsurface),09
Weapons Capability : Guided Missile (Sea Subsurface),10
Weapons Capability : Other Guided Missile (Sea Subsurface),11
Asset Capability : SOF (Sea Subsurface),12
Submarine Confidence : Possible Submarine Low 1,13
Submarine Confidence : Possible Submarine Low 2,14
Submarine Confidence : Possible Submarine High 3,15
Submarine Confidence : Possible Submarine High 4,16
Submarine Confidence : Probable Submarine,17
Submarine Confidence : Certain Submarine,18
Weapons Capability : Anti-torpedo Torpedo,19
Crime : Hijacking/Highjacked,20
Unspecified,00
Crime : Assassination (Activities),01
Crime : Execution (Wrongful Killing) (Activities),02
Crime : Hijacking/Hijacked (Activities),03
Psychological Operations : House-to-House,04
Crime : Kidnapping (Activities),05
Crime : Murder,06
Crime : Piracy (Activities),07
Crime : Rape (Activities),08
Psychological Operations : Written Psychological Operations,09
Crime : Pirate,10
IED Category : False,11
IED Category : Find,12
IED Category : Found and Cleared,13
IED Category : Hoax (Decoy),14
Incident Qualifier : Attempted,15
Incident Qualifier : Accident,16
Incident Qualifier : Incident,17
Crime : Theft,18
Unspecified,00
Radar : Data Transmission (Space),14
Radar : Earth Surveillance,15
Radar : Identification Friend or Foe (Interrogator) (Space),21
Radar : Identification Friend or Foe (Transponder) (Space),24
Jammer : Barrage Jammer (Space),25
Jammer : Click Jammer (Space),26
Jammer : Deceptive Jammer (Space),27
Jammer : Frequency Swept Jammer (Space),28
Jammer : Jammer (General) (Space),29
Jammer : Noise Jammer (Space),30
Jammer : Pulsed Jammer (Space),31
Jammer : Repeater Jammer (Space),32
Jammer : Spot Noise Jammer (Space),33
Jammer : Transponder Jammer (Space),34
Jammer : Missile Control (Space),36
Jammer : Multi-Function (Space),39
Jammer : Missile Tracking (Space),42
Jammer : Navigational/General (Space),43
Jammer : Navigational/Distance Measuring Equipment (Space),44
Jammer : Navigation/Terrain Following (Space),45
Communications : Point-to-Point Line of Sight (LOS) (Space),49
Radar : Instrumentation (Space),50
Radar : Range Only (Space),51
Communications : Satellite Downlink (Space),53
Radar : Space (Space),54
Radar : Surface Search (Space),55
Jammer : Target Acquisition (Space),58
Radar : Target Tracking (Space),61
Radar : Unknown (Space),62
Radar : Video Remoting (Space),63
Radar : Experimental (Space),64
Unspecified,00
Radar : Airborne Search and Bombing,02
Radar : Airborne Intercept,03
Radar : Altimeter,04
Radar : Airborne Reconnaissance and Mapping,05
Radar : Air Traffic Control (Air),06
Radar : Beacon Transponder (not IFF) (Air),07
Radar : Battlefield Surveillance (Air),08
Radar : Controlled Intercept (Air),10
Communications : Cellular/Mobile (Air),11
Radar : Coastal Surveillance,12
Radar : Decoy/Mimic,13
Radar : Data Transmission (Air),14
Radar : Early Warning (Air),16
Radar : Fire Control (Air),17
Radar : Ground Mapping,18
Radar : Identification Friend or Foe (Interrogator) (Air),21
Radar : Ionospheric Sounding (Air),23
Radar : Identification Friend or Foe (Transponder) (Air),24
Jammer : Barrage Jammer (Air),25
Jammer : Click Jammer (Air),26
Jammer : Deceptive Jammer (Air),27
Jammer : Frequency Swept Jammer (Air),28
Jammer : Jammer (General) (Air),29
Jammer : Noise Jammer (Air),30
Jammer : Pulsed Jammer (Air),31
Jammer : Repeater Jammer (Air),32
Jammer : Spot Noise Jammer (Air),33
Jammer : Transponder Jammer (Air),34
Radar : Missile Acquisition (Air),35
Radar : Missile Control (Air),36
Radar : Missile Downlink,37
Radar : Meteorological (Air),38
Jammer : Multi-Function (Air),39
Radar : Missile Guidance (Air),40
Radar : Missile Homing,41
Jammer : Missile Tracking (Air),42
Jammer : Navigational/General (Air),43
Jammer : Navigational/Distance Measuring Equipment (Air),44
Jammer : Navigation/Terrain Following (Air),45
Jammer : Navigational/Weather Avoidance (Air),46
Communications : Omni-Line of Sight (LOS) (Air),47
Radar : Proximity Use,48
Communications : Point-to-Point Line of Sight (LOS) (Air),49
Radar : Instrumentation (Air),50
Radar : Range Only (Air),51
Radar : Space (Air),54
Radar : Surface Search (Air),55
Radar : Satellite Uplink,57
Radar : Target Acquisition,58
Radar : Target Illumination (Air),59
Radar : Target Tracking (Air),61
Radar : Unknown (Air),62
Radar : Video Remoting (Air),63
Radar : Experimental (Air),64
Unspecified,00
Radar : Anti-Aircraft Fire Control (Land),01
Radar : Air Traffic Control (Land),06
Radar : Beacon Transponder (not IFF) (Land),07
Radar : Battlefield Surveillance (Land),08
Radar : Controlled Approach (Land),09
Radar : Controlled Intercept (Land),10
Communications : Cellular/Mobile (Land),11
Jammer : Decoy/Mimic (Land),13
Radar : Data Transmission (Land),14
Radar : Early Warning (Land),16
Radar : Fire Control (Land),17
Radar : Height Finding (Land),19
Radar : Harbor Surveillance,20
Radar : Identification Friend or Foe (Interrogator) (Land),21
Radar : Instrument Landing System (Land),22
Radar : Ionospheric Sounding (Land),23
Radar : Identification Friend or Foe (Transponder) (Land),24
Jammer : Barrage Jammer (Land),25
Jammer : Click Jammer (Land),26
Jammer : Deceptive Jammer (Land),27
Jammer : Frequency Swept Jammer (Land),28
Jammer : Jammer (General) (Land),29
Jammer : Noise Jammer (Land),30
Jammer : Pulsed Jammer (Land),31
Jammer : Repeater Jammer (Land),32
Jammer : Spot Noise Jammer (Land),33
Jammer : Transponder Jammer (Land),34
Radar : Missile Acquisition (Land),35
Jammer : Missile Control (Land),36
Radar : Meteorological (Land),38
Jammer : Multi-Function (Land),39
Radar : Missile Guidance (Land),40
Jammer : Missile Tracking (Land),42
Jammer : Navigational/General (Land),43
Jammer : Navigational/Distance Measuring Equipment (Land),44
Jammer : Navigation/Terrain Following (Land),45
Jammer : Navigational/Weather Avoidance (Land),46
Communications : Omni-Line of Sight (LOS) (Land),47
Communications : Point-to-Point Line of Sight (LOS) (Land),49
Radar : Instrumentation (Land),50
Radar : Range Only (Land),51
Radar : Space (Land),54
Radar : Surface Search (Land),55
Radar : Shell Tracking,56
Communications : Satellite Uplink (Land),57
Jammer : Target Acquisition (Land),58
Radar : Target Illumination (Land),59
Communications : Tropospheric Scatter,60
Radar : Target Tracking (Land),61
Radar : Unknown (Land),62
Radar : Video Remoting (Land),63
Radar : Experimental (Land),64
