Name,Value
Utility Vehicles : Medical,140200
Utility Vehicles : Medical Evacuation,140300
Utility Vehicles : Mobile Emergency Physician,140400
Utility Vehicles : Bus,140500
Utility Vehicles : Semi-Trailer and Truck,140600
Utility Vehicles : Semi-Trailer and Truck : Light,140601
Utility Vehicles : Semi-Trailer and Truck : Medium,140602
Utility Vehicles : Semi-Trailer and Truck : Heavy,140603
Utility Vehicles : Limited Cross Country Truck,140700
Utility Vehicles : Cross Country Truck,140800
Utility Vehicles : Petroleum-Oil and Lubricant,140900
Utility Vehicles : Water,141000
Utility Vehicles : Amphibious Utility Wheeled Vehicle,141100
Utility Vehicles : Tow Truck,141200
Utility Vehicles : Tow Truck : Light,141201
Utility Vehicles : Tow Truck : Heavy,141202
Train : Locomotive,150100
Train : Railcar,150200
Civilian Vehicle : Automobile,160100
Civilian Vehicle : Automobile : Compact,160101
Civilian Vehicle : Automobile : Midsize,160102
Civilian Vehicle : Automobile : Sedan,160103
Civilian Vehicle : Open-Bed Truck,160200
Civilian Vehicle : Open-Bed Truck : Pickup,160201
Civilian Vehicle : Open-Bed Truck : Small,160202
Civilian Vehicle : Open-Bed Truck : Large,160203
Civilian Vehicle : Multiple Passenger Vehicle,160300
Civilian Vehicle : Multiple Passenger Vehicle : Van,160301
Civilian Vehicle : Multiple Passenger Vehicle : Small Bus,160302
Civilian Vehicle : Multiple Passenger Vehicle : Large Bus,160303
Civilian Vehicle : Utility Vehicle,160400
Civilian Vehicle : Utility Vehicle : Sport Utility Vehicle (SUV),160401
Civilian Vehicle : Utility Vehicle : Small Box Truck,160402
Civilian Vehicle : Utility Vehicle : Large Box Truck,160403
Civilian Vehicle : Jeep Type Vehicle,160500
Civilian Vehicle : Jeep Type Vehicle : Small/Light,160501
Civilian Vehicle : Jeep Type Vehicle : Medium,160502
Civilian Vehicle : Jeep Type Vehicle : Large/Heavy,160503
Civilian Vehicle : Tractor Trailer with Box,160600
Civilian Vehicle : Tractor Trailer with Box : Small/Light,160601
Civilian Vehicle : Tractor Trailer with Box : Medium,160602
Civilian Vehicle : Tractor Trailer with Box : Large/Heavy,160603
Civilian Vehicle : Tractor Trailer with Flatbed,160700
Civilian Vehicle : Tractor Trailer with Flatbed : Small/Light,160701
Civilian Vehicle : Tractor Trailer with Flatbed : Medium,160702
Civilian Vehicle : Tractor Trailer with Flatbed : Large/Heavy,160703
Civilian Vehicle : Known Insurgent Vehicle,160800
Civilian Vehicle : Drug Vehicle,160900
Law Enforcement (Land Equipment),170000
Law Enforcement (Land Equipment) : ATF DOJ,170100
Law Enforcement (Land Equipment) : Border Patrol,170200
Law Enforcement (Land Equipment) : Customs Service,170300
Law Enforcement (Land Equipment) : DEA,170400
Law Enforcement (Land Equipment) : DOJ,170500
Law Enforcement (Land Equipment) : FBI,170600
Law Enforcement (Land Equipment) : Police,170700
Law Enforcement (Land Equipment) : US Secret Service (USSS),170800
Law Enforcement (Land Equipment) : TSA,170900
Law Enforcement (Land Equipment) : Coast Guard,171000
Law Enforcement (Land Equipment) : US Marshals Service,171100
Pack Animals,180000
Missile Support,190000
Missile Support : Transloader,190100
Missile Support : Transporter,190200
Missile Support : Crane/Loading Device,190300
Missile Support : Propellant Transporter,190400
Missile Support : Warhead Transporter,190500
Other Equipment : Antennae,200100
Other Equipment : Bomb,200200
Other Equipment : Booby Trap,200300
Other Equipment : CBRN Equipment,200400
Other Equipment : Computer System,200500
Other Equipment : Command Launch Equipment (CLE),200600
Other Equipment : Generator Set,200700
Other Equipment : Ground-based Midcourse Defense (GMD) Fire Control (GFC) Center,200800
Other Equipment : In-Flight Interceptor Communications System (IFICS) Data Terminal (IDT),200900
Other Equipment : Laser,201000
Other Equipment : Military Information Support Operations (MISO),201100
Other Equipment : Sustainment Shipments,201200
Other Equipment : Tent,201300
Other Equipment : Unit Deployment Shipments,201400
Other Equipment : Emergency Medical Operation,201500
Other Equipment : Emergency Medical Operation : Medical Evacuation Helicopter,201501
Land Mines : Land Mine,210100
Land Mines : Antipersonnel Land Mine (APL),210200
Land Mines : Antitank Mine,210300
Land Mines : Improvised Explosives Device (IED),210400
Land Mines : Less than lethal,210500
Sensors : Sensor,220100
Sensors : Sensor Emplaced,220200
Sensors : Radar,220300
Emergency Operation (Land Equipment),230000
Emergency Operation (Land Equipment) : Ambulance,230100
Emergency Operation (Land Equipment) : Fire Fighting/Fire Protection,230200
Manual Track (Land Equipment),240000
