Name,Value
Movement and Maneuver : Sniper,121500
Movement and Maneuver : Surveillance,121600
Movement and Maneuver : Special Forces,121700
Movement and Maneuver : SOF,121800
Movement and Maneuver : SOF : Fixed Wing MISO,121801
Movement and Maneuver : SOF : Ground,121802
Movement and Maneuver : SOF : Special Boat,121803
Movement and Maneuver : SOF : Special SSNR,121804
Movement and Maneuver : SOF : Underwater Demolition Team,121805
Movement and Maneuver : Unmanned Aerial Systems,121900
Fires : Air Defense,130100
Fires : Air Defense : Main Gun System,130101
Fires : Air Defense : Missile,130102
Fires : Air/Land Naval Gunfire Liaison,130200
Fires : Field Artillery,130300
Fires : Field Artillery : Self-propelled,130301
Fires : Field Artillery : Target Acquisition,130302
Fires : Field Artillery Observer,130400
Fires : Joint Fire Support,130500
Fires : Meteorological,130600
Fires : Missile,130700
Fires : Mortar,130800
Fires : Mortar : Armored/Mechanized/Tracked,130801
Fires : Mortar : Self-Propelled Wheeled,130802
Fires : Mortar : Towed,130803
Fires : Survey,130900
Protection : CBRN Defense,140100
Protection : CBRN Defense : Mechanized,140101
Protection : CBRN Defense : Motorized,140102
Protection : CBRN Defense : Reconnaissance,140103
Protection : CBRN Defense : Reconnaissance Armored,140104
Protection : CBRN Defense : Reconnaissance Equipped,140105
Protection : Combat Support (Maneuver Enhancement),140200
Protection : Criminal Investigation Division,140300
Protection : Diving,140400
Protection : Dog,140500
Protection : Drilling,140600
Protection : Engineer,140700
Protection : Engineer : Mechanized,140701
Protection : Engineer : Motorized,140702
Protection : Engineer : Reconnaissance,140703
Protection : Explosive Ordnance Disposal (EOD),140800
Protection : Field Camp Construction,140900
Protection : Fire Fighting/Fire Protection,141000
Protection : Geospatial Support/Geospatial Information Support,141100
Protection : Military Police,141200
Protection : Mine,141300
Protection : Mine Clearing,141400
Protection : Mine Launching,141500
Protection : Mine Laying,141600
Protection : Security,141700
Protection : Security : Mechanized,141701
Protection : Security : Motorized,141702
Protection : Search and Rescue,141800
Protection : Security Police (Air),141900
Protection : Shore Patrol,142000
Protection : Topographic,142100
Intelligence : Analysis,150100
Intelligence : Counterintelligence,150200
Intelligence : Direction Finding,150300
Intelligence : Electronic Ranging,150400
Intelligence : Electronic Warfare,150500
Intelligence : Electronic Warfare : Analysis,150501
Intelligence : Electronic Warfare : Direction Finding,150502
Intelligence : Electronic Warfare : Intercept,150503
Intelligence : Electronic Warfare : Jamming,150504
Intelligence : Electronic Warfare : Search,150505
Intelligence : Intercept (Search and Recording),150600
Intelligence : Interrogation,150700
Intelligence : Jamming,150800
Intelligence : Joint Intelligence Center,150900
Intelligence : Military Intelligence,151000
Intelligence : Search,151100
Intelligence : Sensor,151200
Sustainment,160000
Sustainment : Administrative,160100
Sustainment : All Classes of Supply,160200
