Name,Value
Sustainment : Transportation,163600
Sustainment : US Supply Class I,163700
Sustainment : US Supply Class II,163800
Sustainment : US Supply Class III,163900
Sustainment : US Supply Class IV,164000
Sustainment : US Supply Class V,164100
Sustainment : US Supply Class VI,164200
Sustainment : US Supply Class VII,164300
Sustainment : US Supply Class VIII,164400
Sustainment : US Supply Class IX,164500
Sustainment : US Supply Class X,164600
Sustainment : Water,164700
Sustainment : Water Purification,164800
Sustainment : Broadcast,164900
Naval : Naval,170100
Named Headquarters : Allied Command Europe Rapid Reaction Corps (ARRC),180100
Named Headquarters : Allied Command Operations,180200
Named Headquarters : International Security Assistance Force (ISAF),180300
Named Headquarters : Multinational (MN),180400
Emergency Operation (Land Units),190000
Law Enforcement (Land Units),200000
Law Enforcement (Land Units) : ATF DOJ,200100
Law Enforcement (Land Units) : Border Patrol,200200
Law Enforcement (Land Units) : Customs Service,200300
Law Enforcement (Land Units) : DEA,200400
Law Enforcement (Land Units) : DOJ,200500
Law Enforcement (Land Units) : FBI,200600
Law Enforcement (Land Units) : Police,200700
Law Enforcement (Land Units) : Prison,200800
Law Enforcement (Land Units) : US Secret Service (USSS),200900
Law Enforcement (Land Units) : TSA,201000
Law Enforcement (Land Units) : Coast Guard,201100
Law Enforcement (Land Units) : US Marshals Service,201200
Law Enforcement (Land Units) : Internal Security Force,201300
