Name,Value
Protection Areas : Nuclear Contaminated Area,271900
Protection Areas : Radiological Contaminated Area,272000
Protection Areas : Radiological Contaminated Area : Toxic Industrial Material,272001
Protection Areas : Minimum Safe Distance Zone,272100
Protection Areas : Radiation Dose Rate Contour Lines,272200
Sustainment Areas : Detainee Holding Area,310100
Sustainment Areas : Enemy Prisoner of War Holding Area,310200
Sustainment Areas : Forward Arming and Refueling Point,310300
Sustainment Areas : Refugee Holding Area,310400
Sustainment Areas : Regimental Support Area,310500
Sustainment Areas : Brigade Support Area,310600
Sustainment Areas : Division Support Area,310700
