Name,Value
Mission Tasks : Occupy,341700
Mission Tasks : Penetrate,341800
Mission Tasks : Relief in Place (RIP),341900
Mission Tasks : Retire/Retirement,342000
Mission Tasks : Secure,342100
Mission Tasks : Security : Cover,342201
Mission Tasks : Security : Guard,342202
Mission Tasks : Security : Screen,342203
Mission Tasks : Seize,342300
Mission Tasks : Withdraw,342400
Mission Tasks : Withdraw Under Pressure,342500
