Name,Value
Maritime Points : Non-Combatant Surface Station,215900
Maritime Points : Picket Surface Station,216000
Maritime Points : Rendezvous Surface Station,216100
Maritime Points : Replenishment at Sea Surface Station,216200
Maritime Points : Rescue Surface Station,216300
Maritime Points : Surface Warfare Surface Station,216400
Maritime Points : Unmanned Underwater Vehicle Surface Station,216500
Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station,216600
Maritime Points : Mine Warfare Unmanned Underwater Vehicle Surface Station,216700
Maritime Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater,216800
Maritime Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle,216900
Maritime Points : Shore Control Station,217000
Maritime Points : General Route,217100
Maritime Points : Diversion Route,217200
Maritime Points : Position and Intended Movement (PIM) Route,217300
Maritime Points : Picket Route,217400
Maritime Points : Point R Route,217500
Maritime Points : Rendezvous Route,217600
Maritime Points : Waypoint Route,217700
Maritime Points : Clutter-Stationary or Cease Reporting,217800
Maritime Points : Tentative or Provisional Track,217900
Maritime Points : Distressed Vessel,218000
Maritime Points : Ditched Aircraft/Downed Aircraft,218100
Maritime Points : Person in Water/Bailout,218200
Maritime Points : Iceberg,218300
Maritime Points : Oil Rig,218500
Maritime Points : Sea Mine-Like,218600
Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO),218700
Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade,218800
Maritime Points : Marine Life,218900
Maritime Points : Sea Anomaly (Wake-Current-Knuckle),219000
Maritime Points : Bottom Return/Non-MILCO-Wreck-Dangerous,219100
Maritime Points : Bottom Return/Non-MILCO-Wreck-Non Dangerous,219200
Fires Areas : Point Targets : Point or Single Target,240601
Fires Areas : Point Targets : Nuclear Target,240602
Fires Areas : Point Targets : Target-Recorded,240603
Fires Areas : Fire Support Station,240900
Fires Points : Firing Point,250100
Fires Points : Hide Point,250200
Fires Points : Launch Point,250300
Fires Points : Reload Point,250400
Fires Points : Survey Control Point,250500
Protection Areas : Minefield : Dummy,270705
Protection Points : Antipersonnel Mine,280200
Protection Points : Antipersonnel Mine : With Directional Effects,280201
Protection Points : Antitank Mine,280300
Protection Points : Antitank Mine with Anti-handling Device,280400
Protection Points : Wide Area Antitank Mine,280500
Protection Points : Unspecified Mine,280600
Protection Points : Booby Trap,280700
Protection Points : Engineer Regulating Point,280800
Protection Points : Shelter,280900
Protection Points : Shelter Above Ground,281000
Protection Points : Below Ground Shelter,281100
Protection Points : Fort,281200
Protection Points : Chemical Event,281300
Protection Points : Chemical Event : Toxic Industrial Material,281301
Protection Points : Biological Event,281400
Protection Points : Biological Event : Toxic Industrial Material,281401
Protection Points : Nuclear Event,281500
Protection Points : Nuclear Fallout Producing Event,281600
Protection Points : Radiological,281700
Protection Points : Radiological : Toxic Industrial Material,281701
Protection Points : Decontamination/Site,281800
Protection Points : Decontamination/Site : Alternate,281801
Protection Points : Decontamination/Site : Equipment,281802
Protection Points : Decontamination/Site : Troop,281803
Protection Points : Decontamination/Site : Equipment/Troop,281804
Protection Points : Decontamination/Site : Operational,281805
Protection Points : Decontamination/Site : Thorough,281806
Protection Points : Decontamination/Site : Main Equipment,281807
Protection Points : Decontamination/Site : Forward Troop,281808
Protection Points : Decontamination/Site : Wounded Personnel,281809
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Fixed and Prefabricated,281901
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable,281902
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable and Prefabricated,281903
Protection Points : Vertical Obstructions : Tower-Low,282001
